"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|3.85714285714286" "Eduardo Salvio|50147|18|4.14285714285714" "Miroslav Radović|50146|32|4.14285714285714" "Xabi Alonso|50037|3|4.14285714285714"
"Ángel Di María|52747|11|4.14285714285714" "Arjen Robben|50037|10|4.14285714285714" "Eduardo Salvio|50147|18|3.85714285714286" "Nicolás Gaitán|50147|10|4" "Richard Almeida|60609|20|4"
"Ángel Di María|52747|11|4" "Arjen Robben|50037|10|4" "Eduardo Salvio|50147|18|4" "Nicolás Gaitán|50147|10|4" "Riyad Mahrez|53577|26|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Saúl Ñíguez|50124|17|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286" "Xabi Alonso|50037|3|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Riyad Mahrez|53577|26|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Riyad Mahrez|53577|26|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286" "Xabi Alonso|50037|3|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arjen Robben|50037|10|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286" "Xabi Alonso|50037|3|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Casemiro|50051|14|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Casemiro|50051|14|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Miroslav Radović|50146|32|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Corentin Tolisso|5312|8|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arturo Vidal|50037|23|4.71428571428571" "Corentin Tolisso|5312|8|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.42857142857143" "Arturo Vidal|50037|23|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Lars Stindl|52757|13|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arturo Vidal|50037|23|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Lars Stindl|52757|13|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Marek Hamšík|50136|17|5.85714285714286" "Nicolás Gaitán|50147|10|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Marek Hamšík|50136|17|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Marko Rog|50164|30|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arturo Vidal|50037|23|4.42857142857143" "Eduardo Salvio|50147|18|4.42857142857143" "Miroslav Radović|50146|32|4.71428571428571" "Nicolás Gaitán|50147|10|4.71428571428571"
"Ángel Di María|52747|11|4.71428571428571" "Arturo Vidal|50037|23|4.71428571428571" "Eduardo Salvio|50147|18|5.85714285714286" "Miroslav Radović|50146|32|5.85714285714286" "Saúl Ñíguez|50124|8|5.85714285714286"
"Ángel Di María|52747|11|5.85714285714286" "Arturo Vidal|50037|23|5.85714285714286" "Eduardo Salvio|50147|18|5.85714285714286" "Miroslav Radović|50146|32|5.85714285714286" "Thiago Alcántara|50037|6|5.85714285714286"
